Usage_Start_Date,Project_ID,SKU_ID,Location,Usage_Amount,Gross_Cost,Credits_Amount
23-03-2025,proj-025,sku-113,australia-southeast1,846.9,2169.73,-216.973
09-02-2026,proj-063,sku-128,asia-south1,817.79,381.71,0
03-05-2025,proj-079,sku-123,australia-southeast1,459.69,1537.36,0
15-07-2025,proj-061,sku-112,us-east4,690.73,449.45,0
10-08-2025,proj-009,sku-115,us-east4,76.98,1509.57,0
27-03-2025,proj-011,sku-130,us-central1,199.48,1226.67,0
02-12-2025,proj-008,sku-124,us-east4,47.03,2182.92,0
19-04-2026,proj-070,sku-111,us-central1,965.44,2252.1,0
09-04-2026,proj-078,sku-106,europe-west1,574.36,1926.14,-385.228
22-02-2025,proj-032,NA,us-east4,175.32,1571.67,0
04-04-2025,proj-079,sku-120,europe-west1,707.57,707.48,0
27-02-2025,proj-072,sku-104,europe-west1,489.18,1219.59,-121.959
16-12-2025,proj-026,sku-121,us-central1,434.31,386.46,0
04-04-2025,proj-031,sku-125,asia-south1,913.46,19.93,-1.993
22-05-2025,proj-064,sku-104,asia-south1,708.24,1417.64,0
07-10-2025,proj-018,sku-121,us-central1,690.69,655.4,0
10-09-2025,proj-059,sku-102,europe-west1,97.4,698.57,-69.857
05-12-2025,proj-070,sku-127,us-east4,92.12,445.76,0
19-03-2026,proj-008,sku-103,australia-southeast1,664.47,193.81,0
22-01-2025,proj-028,sku-107,us-central1,156.57,621.91,0
20-03-2025,proj-050,sku-118,europe-west1,453.31,586.42,-58.642
23-09-2025,proj-012,sku-126,australia-southeast1,569.85,1031.72,-103.172
08-02-2026,proj-055,sku-110,europe-west1,388.15,190.47,0
16-07-2025,proj-037,sku-111,us-central1,85.25,1160.17,0
06-02-2025,proj-039,sku-112,asia-south1,743.38,137.91,0
01-02-2025,proj-010,sku-125,asia-south1,885.04,489.48,0
26-06-2025,proj-069,sku-129,australia-southeast1,161.77,2108.16,0
14-01-2026,proj-074,sku-121,us-central1,854.12,159.46,0
19-08-2025,proj-035,sku-108,europe-west1,788.72,261.88,0
01-11-2025,proj-057,sku-103,us-east4,563.9,1460.87,0
26-06-2025,proj-070,sku-115,australia-southeast1,596.14,657.19,0
11-02-2025,proj-043,sku-121,us-east4,651.6,1933.5,0
06-01-2025,proj-073,sku-122,asia-south1,524.81,1068.15,0
21-05-2025,proj-064,sku-120,asia-south1,844.36,1431.94,0
26-01-2025,proj-041,sku-126,europe-west1,474.15,276.44,0
12-02-2025,proj-037,sku-105,asia-south1,547.1,1743.53,-174.353
11-02-2026,proj-049,sku-115,us-central1,36.86,2366.79,-236.679
23-07-2025,proj-065,sku-103,europe-west1,180.15,2401.62,0
22-10-2025,,sku-112,australia-southeast1,903.79,1623.35,0
29-10-2025,proj-022,sku-110,us-central1,121.66,206.23,0
04-01-2026,proj-036,sku-125,us-central1,904.06,2146.8,0
20-03-2026,proj-027,sku-102,europe-west1,635.96,2483.35,0
03-05-2025,proj-050,sku-127,us-central1,920.13,336.54,0
06-05-2025,proj-072,sku-122,us-east4,814.32,2072.7,0
27-03-2025,proj-064,sku-124,asia-south1,865.3,388.91,0
28-10-2025,proj-025,sku-107,australia-southeast1,524.43,1118.64,-111.864
15-01-2025,proj-045,sku-122,asia-south1,825.32,2311.89,0
08-01-2025,proj-022,sku-107,europe-west1,460.58,2330.2,0
17-02-2026,proj-007,sku-104,europe-west1,44.27,1381.57,0
08-04-2025,proj-041,sku-107,us-east4,651.39,2340.98,0
13-11-2025,proj-069,sku-124,australia-southeast1,728.48,94.44,0
25-11-2025,proj-002,sku-128,europe-west1,101.64,1715.43,-171.543
27-02-2025,proj-035,sku-102,australia-southeast1,815.93,1070.65,0
10-01-2026,proj-043,sku-129,us-central1,75.27,1384.58,0
04-02-2025,proj-038,sku-102,us-central1,441.67,483.85,0
13-03-2025,proj-038,sku-122,australia-southeast1,487.97,504.44,0
27-03-2025,proj-053,sku-128,asia-south1,36.85,1823.47,0
18-04-2026,proj-076,sku-111,us-east4,65.9,1920.13,-384.026
14-07-2025,proj-010,sku-124,us-east4,450.7,1600.92,0
08-02-2025,proj-010,sku-104,us-central1,311.33,864.16,-86.416
07-12-2025,proj-008,sku-100,europe-west1,815.93,1765.18,0
29-04-2026,proj-077,sku-113,australia-southeast1,413.91,1294.9,-129.49
25-04-2026,proj-006,sku-107,asia-south1,105.62,1752.68,0
14-03-2025,proj-029,sku-111,us-central1,157.96,538.38,0
23-01-2026,proj-002,sku-124,australia-southeast1,673.51,1229.73,0
22-01-2026,proj-022,sku-114,australia-southeast1,950.07,314.5,0
26-11-2025,proj-074,sku-108,europe-west1,869.61,2405.88,0
10-10-2025,proj-068,sku-116,europe-west1,129.58,2484.09,0
04-07-2025,proj-040,sku-114,us-east4,16.47,1073.15,0
04-08-2025,proj-001,sku-107,us-east4,26.54,990.72,0
14-06-2025,proj-060,sku-111,australia-southeast1,554.89,1069.66,0
30-01-2026,proj-017,sku-101,us-east4,485.95,466.35,-46.635
06-01-2026,proj-059,sku-100,us-east4,13.5,520.21,-52.021
23-02-2025,proj-040,sku-130,australia-southeast1,57.22,2437.43,0
03-01-2026,proj-030,sku-109,asia-south1,999.75,847.67,0
09-04-2026,proj-060,sku-115,asia-south1,964.94,2175.77,0
11-12-2025,proj-067,NA,asia-south1,126.81,19.14,0
03-05-2026,proj-014,sku-130,asia-south1,164.18,1490.74,0
01-08-2025,proj-065,sku-106,europe-west1,900.17,569.37,0
01-04-2026,proj-069,sku-111,australia-southeast1,507.49,1425.1,-142.51
17-07-2025,proj-040,sku-128,us-central1,957.98,1675.01,-335.002
18-06-2025,proj-029,sku-108,us-east4,520.39,2032.9,0
27-10-2025,proj-074,sku-115,asia-south1,577.27,613.16,0
11-03-2025,proj-064,sku-103,australia-southeast1,220.21,1597.13,0
13-08-2025,proj-024,sku-102,asia-south1,876.09,10.28,0
30-11-2025,proj-024,sku-110,australia-southeast1,825.02,2498.13,0
18-06-2025,proj-021,sku-104,australia-southeast1,337.49,1046.02,-209.204
24-02-2025,proj-030,sku-125,asia-south1,612.41,496.18,0
10-02-2025,proj-058,sku-127,europe-west1,341.51,1611.3,0
15-09-2025,proj-057,sku-118,australia-southeast1,464.02,1335.25,0
06-09-2025,proj-040,sku-123,us-east4,853.57,7.96,0
25-04-2026,proj-030,sku-114,europe-west1,415.48,1004.63,0
02-09-2025,proj-070,sku-102,asia-south1,840.58,2069.99,0
23-02-2026,proj-019,sku-102,us-central1,960.13,648,0
04-09-2025,proj-012,sku-106,australia-southeast1,416.4,2400.17,0
31-01-2025,proj-001,sku-103,us-east4,877.54,2161.43,0
27-04-2026,proj-025,sku-129,us-central1,304.05,927.13,0
02-11-2025,proj-029,sku-113,australia-southeast1,2.96,1002.76,0
05-05-2026,proj-062,sku-104,asia-south1,84.58,1131.08,-113.108
31-05-2025,proj-014,sku-118,europe-west1,737.13,1592.88,0
05-03-2025,proj-061,sku-107,australia-southeast1,100.27,819.46,0
21-04-2025,proj-010,sku-111,europe-west1,939.17,2.66,0
23-11-2025,proj-050,sku-107,us-east4,866.59,1091.49,0
17-11-2025,proj-012,sku-125,asia-south1,514.9,1236.94,0
30-01-2026,proj-055,sku-114,australia-southeast1,581.55,1773.35,0
19-04-2025,proj-004,sku-108,australia-southeast1,694.38,45.4,-4.54
29-06-2025,proj-049,sku-105,us-central1,731.53,1579.94,0
30-01-2026,proj-027,sku-109,us-east4,491.26,190.55,-19.055
01-05-2025,proj-075,sku-103,asia-south1,313.47,1313.43,-262.686
10-02-2026,proj-079,sku-112,us-east4,910.25,502.77,-50.277
21-09-2025,proj-063,sku-107,europe-west1,46.66,2198.61,0
07-01-2026,proj-050,sku-123,australia-southeast1,356.15,1067.5,0
15-05-2025,proj-021,sku-113,australia-southeast1,666.54,311.4,-31.14
30-05-2025,proj-078,sku-126,us-east4,891.08,68.88,-6.888
21-08-2025,proj-026,sku-109,us-east4,74.32,2130.05,-426.01
01-04-2025,proj-007,sku-129,us-central1,658.99,2344.01,0
22-08-2025,proj-003,NA,us-central1,487.13,1815.71,0
21-12-2025,proj-068,sku-124,europe-west1,686.52,1660.21,0
12-10-2025,proj-020,sku-111,asia-south1,317.27,621.48,-124.296
31-08-2025,proj-053,sku-126,us-east4,710.73,1813.48,0
06-04-2025,proj-069,sku-127,us-central1,180.34,383.76,0
25-03-2025,proj-032,sku-107,us-east4,775.42,2038.33,-203.833
02-07-2025,proj-027,sku-116,australia-southeast1,749.37,1092.78,-109.278
16-03-2025,proj-060,sku-113,asia-south1,946.79,2186.73,0
15-05-2026,proj-042,sku-108,europe-west1,173.31,857.64,-171.528
15-08-2025,proj-041,sku-100,australia-southeast1,722.03,28.39,-2.839
12-02-2026,proj-014,sku-103,us-central1,322.72,2030.09,0
20-04-2025,proj-005,sku-102,us-central1,281.93,2203.74,-220.374
25-10-2025,proj-042,sku-126,us-central1,401.66,47.2,-4.72
07-01-2025,proj-022,sku-102,australia-southeast1,285.27,641.38,0
03-08-2025,proj-039,sku-122,us-east4,248.27,793.75,0
03-06-2025,proj-040,sku-108,australia-southeast1,768.41,1495.41,-149.541
01-10-2025,proj-035,sku-116,asia-south1,699.53,590.3,0
01-05-2025,proj-036,sku-110,us-east4,109.45,2315.11,0
01-11-2025,proj-077,sku-100,us-central1,560.23,2408.28,0
03-07-2025,proj-010,sku-105,australia-southeast1,331.07,1463.43,0
07-03-2026,proj-024,sku-129,us-central1,971.04,2464.28,0
03-03-2026,proj-029,sku-125,asia-south1,425.1,426.68,0
12-12-2025,proj-027,sku-109,europe-west1,40.67,288.35,0
08-05-2025,proj-072,sku-125,europe-west1,331.78,1014.39,-202.878
08-12-2025,proj-021,sku-129,us-central1,312.78,1989.22,0
11-11-2025,proj-071,sku-125,us-central1,5.73,1473.07,0
08-05-2025,proj-033,sku-128,asia-south1,487.83,1574.83,0
16-05-2025,proj-068,sku-116,asia-south1,905.81,2396.93,0
19-01-2026,proj-035,sku-102,us-east4,802.33,1495.03,0
11-01-2026,proj-060,sku-129,asia-south1,684.68,1084.05,0
19-03-2025,proj-007,sku-125,us-east4,343.6,1962.06,-196.206
26-08-2025,proj-049,sku-123,asia-south1,232.04,1912.26,0
15-04-2026,proj-029,sku-125,europe-west1,342.68,2367.46,0
20-11-2025,proj-006,sku-113,us-east4,123.15,1535.57,-307.114
03-01-2025,proj-029,sku-124,us-east4,99.58,37.04,0
12-10-2025,proj-054,sku-120,australia-southeast1,574.58,834.53,0
08-04-2025,,sku-105,us-central1,814.01,1053.66,0
27-07-2025,proj-071,sku-106,australia-southeast1,99.48,1814.42,0
10-03-2025,proj-005,sku-113,australia-southeast1,335.25,1486.85,0
05-03-2026,proj-059,sku-128,us-east4,122.84,1588.5,0
20-08-2025,proj-002,sku-129,us-central1,310.55,662.43,0
26-10-2025,proj-023,sku-116,australia-southeast1,830.28,2073.22,-414.644
26-01-2026,proj-028,sku-121,australia-southeast1,34.94,800.09,-160.018
28-12-2025,proj-045,sku-118,asia-south1,647.25,1789.55,0
10-10-2025,proj-069,sku-106,australia-southeast1,59.93,655.6,0
22-04-2026,proj-034,sku-100,australia-southeast1,426.6,1581.61,0
21-07-2025,proj-062,sku-126,asia-south1,474.11,1270.8,0
27-03-2025,proj-025,sku-130,australia-southeast1,401.57,322.45,0
15-07-2025,proj-053,sku-129,australia-southeast1,637.42,760.58,0
05-02-2025,proj-038,sku-100,asia-south1,973.67,1353.36,0
15-05-2026,proj-059,sku-109,europe-west1,267.37,1097.67,-109.767
23-09-2025,proj-048,sku-115,australia-southeast1,609.81,1009.55,0
29-01-2025,proj-079,NA,europe-west1,355.04,1809.26,-361.852
21-12-2025,proj-025,sku-101,australia-southeast1,999.5,1791.41,0
29-06-2025,proj-009,sku-107,asia-south1,951,2482.61,0
21-12-2025,proj-024,sku-127,asia-south1,93.49,306.04,0
23-03-2026,proj-037,sku-108,europe-west1,973.6,620.77,-124.154
15-11-2025,proj-018,sku-111,asia-south1,738.3,721.06,-144.212
08-06-2025,proj-065,sku-128,us-east4,992.35,772.8,0
12-03-2026,proj-063,sku-104,europe-west1,770.97,828.08,0
02-01-2026,proj-006,sku-130,europe-west1,129.02,1416.19,0
06-02-2026,proj-063,sku-123,europe-west1,750.49,118.77,0
24-12-2025,proj-033,sku-103,australia-southeast1,726.65,1164.22,0
04-02-2026,proj-011,sku-110,asia-south1,166.82,1770.97,0
06-04-2026,proj-039,sku-126,europe-west1,753.2,1812.85,-362.57
01-07-2025,proj-004,sku-105,us-east4,674.81,1381.96,0
08-03-2026,proj-014,sku-115,us-east4,994.44,2302.54,0
30-08-2025,proj-080,sku-105,asia-south1,618.78,478.32,0
26-03-2025,proj-066,sku-128,asia-south1,414.67,2464.85,0
12-01-2025,proj-061,sku-103,asia-south1,953.92,420.24,-42.024
30-09-2025,proj-003,sku-118,us-central1,627.88,859.05,0
05-11-2025,proj-023,sku-108,europe-west1,348.7,129.11,0
15-09-2025,proj-064,sku-108,europe-west1,21.14,2405.22,0
15-05-2026,proj-026,sku-106,europe-west1,756.66,1452.46,0
26-02-2026,proj-059,sku-105,us-central1,119.61,1687.99,0
20-08-2025,proj-078,sku-105,australia-southeast1,923.68,2400.7,0
15-05-2025,proj-015,sku-106,us-east4,961.4,1890.74,-378.148
29-01-2025,proj-005,sku-122,australia-southeast1,236.5,2448.11,0
07-04-2026,proj-044,sku-106,us-central1,112.89,1334.4,0
02-11-2025,proj-073,sku-101,us-central1,595.36,1801.21,0
28-10-2025,proj-073,sku-120,europe-west1,213.81,392.09,0
16-11-2025,proj-043,sku-106,us-central1,541.89,105.55,0
16-11-2025,proj-041,sku-114,us-east4,414.26,1112.59,0
01-11-2025,proj-034,sku-112,us-central1,792.05,224.86,0
26-11-2025,proj-077,sku-108,us-east4,999.86,1254.16,0
07-09-2025,proj-044,sku-130,europe-west1,456.86,883.1,0
15-01-2026,proj-050,sku-109,europe-west1,685.05,464.27,0
15-04-2025,proj-038,sku-121,europe-west1,341.87,2462.23,-246.223
15-03-2025,proj-017,sku-106,europe-west1,862.52,2350.27,-235.027
21-03-2025,proj-057,sku-103,europe-west1,37.05,696.9,-69.69
31-05-2025,proj-076,sku-100,us-central1,493.57,1069.55,0
09-05-2025,proj-056,sku-125,europe-west1,176.86,1671.27,0
13-02-2025,proj-072,sku-115,us-east4,176.93,1318.18,0
22-03-2025,proj-024,sku-107,us-central1,533.04,2280.31,0
25-08-2025,proj-072,sku-102,us-east4,307.87,2469.04,0
02-03-2026,proj-062,sku-123,australia-southeast1,459.06,155.67,0
04-03-2025,proj-031,sku-108,australia-southeast1,305.73,1123.68,0
16-04-2026,proj-016,sku-128,europe-west1,455.12,943.59,-94.359
26-04-2025,proj-008,sku-108,europe-west1,285.99,131.06,0
26-03-2026,proj-007,sku-114,australia-southeast1,803.57,2279.11,0
19-10-2025,proj-070,sku-126,asia-south1,557.87,390.09,0
09-04-2026,proj-040,sku-127,europe-west1,161.52,92.96,0
25-08-2025,proj-037,sku-112,us-central1,8.56,239.92,0
02-03-2026,proj-057,sku-118,us-central1,17.59,1094.42,-109.442
02-06-2025,proj-070,sku-113,europe-west1,421.75,1026.8,0
22-06-2025,,sku-107,asia-south1,314.19,2262.4,0
28-08-2025,proj-050,sku-130,australia-southeast1,262.18,48.36,0
09-01-2026,proj-060,sku-101,australia-southeast1,622.96,2311.62,0
10-02-2026,proj-072,sku-106,us-east4,813.22,1011.06,0
21-02-2025,proj-006,sku-129,europe-west1,63.47,549.43,0
01-04-2025,proj-004,sku-126,us-central1,110.06,2443.43,0
04-09-2025,proj-051,sku-106,australia-southeast1,368.81,2285.48,-457.096
13-06-2025,proj-052,sku-130,asia-south1,441.54,1572.89,0
14-05-2026,proj-079,sku-126,europe-west1,395.29,224.5,-22.45
14-12-2025,proj-060,sku-120,us-central1,638.67,1929.89,0
19-01-2026,proj-005,sku-120,asia-south1,87.31,193.2,0
14-11-2025,proj-056,sku-108,australia-southeast1,494.78,650.44,-130.088
15-04-2026,proj-046,sku-108,us-east4,811.76,1511.14,-151.114
06-09-2025,proj-041,sku-109,us-east4,928.47,87.46,0
24-03-2025,proj-054,sku-130,us-east4,560.42,743.83,0
12-04-2026,proj-056,sku-128,us-east4,138.51,895.46,0
12-06-2025,proj-018,sku-107,australia-southeast1,727.5,128.58,0
08-04-2026,proj-025,sku-111,australia-southeast1,796.35,1414.3,0
14-12-2025,proj-014,sku-105,australia-southeast1,196.37,1688.3,-337.66
14-01-2025,proj-001,sku-106,australia-southeast1,677.54,236.04,0
16-11-2025,proj-003,sku-100,asia-south1,930.52,938.49,0
04-10-2025,proj-079,sku-104,us-east4,718.87,797.39,-79.739
09-02-2025,proj-013,sku-114,europe-west1,415.63,1228.16,0
28-05-2025,proj-025,sku-107,us-central1,442.82,2331.9,-466.38
14-12-2025,proj-004,sku-112,us-east4,79.65,1222.6,0
10-10-2025,proj-080,sku-114,australia-southeast1,526.16,6.84,0
04-04-2025,proj-017,sku-101,us-east4,802.7,90.47,-18.094
04-08-2025,proj-069,sku-103,europe-west1,978.5,853.04,0
10-10-2025,proj-019,sku-129,europe-west1,399.36,261.58,0
22-02-2026,proj-023,sku-109,asia-south1,435.42,744.8,0
02-05-2025,proj-039,sku-123,asia-south1,54.86,1600.58,0
27-01-2025,proj-072,sku-109,australia-southeast1,775.14,646.3,0
09-08-2025,proj-036,sku-101,us-east4,716.69,286.94,0
10-01-2026,proj-051,sku-108,europe-west1,402.99,1753.22,0
01-05-2025,proj-079,sku-102,australia-southeast1,709.3,2293.05,0
20-07-2025,proj-057,sku-126,us-central1,623.06,2276.38,0
05-12-2025,proj-049,sku-102,us-central1,769.02,1631.97,0
06-06-2025,proj-035,sku-108,europe-west1,314.21,462.66,0
03-02-2025,proj-066,sku-118,asia-south1,650.85,2183,-218.3
04-03-2025,proj-067,sku-100,europe-west1,625.66,1904.41,0
04-08-2025,proj-050,sku-116,us-east4,90.58,2097.25,0
13-05-2025,proj-050,sku-126,asia-south1,281.02,371.56,0
07-02-2026,proj-025,sku-126,us-east4,860.21,1210.31,-121.031
23-11-2025,proj-068,sku-110,us-east4,156.22,1332.56,0
10-04-2025,proj-057,sku-105,asia-south1,379.63,1937.71,0
01-05-2025,proj-071,sku-113,australia-southeast1,225.31,814.09,0
31-01-2026,proj-005,sku-123,asia-south1,140.27,866.47,0
03-05-2025,proj-050,sku-101,asia-south1,136.5,2214.69,0
19-04-2025,proj-048,sku-121,us-central1,348.02,1850.89,-185.089
16-07-2025,proj-060,NA,asia-south1,803.49,1597.83,0
17-06-2025,proj-071,sku-106,australia-southeast1,966.32,302.28,0
04-12-2025,proj-002,sku-111,us-central1,571.88,172.28,-34.456
09-03-2025,proj-044,sku-101,europe-west1,635.26,1614.05,0
31-01-2025,proj-047,sku-128,us-east4,778.77,1282.15,0
26-05-2025,proj-002,sku-126,us-east4,661.83,2461.37,0
22-10-2025,proj-068,sku-120,us-east4,848.34,2130.37,0
25-10-2025,proj-066,sku-103,europe-west1,884.06,1425.22,-142.522
15-09-2025,proj-034,sku-120,australia-southeast1,627.75,298.22,0
22-02-2026,proj-039,sku-125,us-east4,533.11,245.63,0
19-01-2026,proj-001,sku-101,us-central1,391.11,1154.27,0
21-07-2025,proj-057,sku-130,europe-west1,461.63,373.36,-37.336
07-09-2025,proj-006,sku-101,asia-south1,345.52,1712.97,0
19-06-2025,proj-003,sku-128,us-east4,427.02,117.89,0
19-03-2026,proj-034,sku-126,australia-southeast1,899.72,2484.59,-496.918
05-01-2026,proj-075,NA,us-east4,972.37,2364.62,0
28-03-2025,proj-034,sku-109,europe-west1,361.6,1510.19,0
28-02-2025,proj-005,sku-126,europe-west1,220.67,495.09,0
09-12-2025,proj-013,sku-113,australia-southeast1,78.28,705.71,0
27-04-2025,proj-033,sku-112,us-central1,836.95,736.08,0
12-07-2025,proj-063,sku-115,europe-west1,870.68,465.8,0
09-01-2025,proj-012,sku-106,australia-southeast1,450.53,274.92,-27.492
28-08-2025,proj-010,sku-103,asia-south1,542.46,1657.67,0
25-08-2025,proj-008,sku-127,europe-west1,739.85,1869.62,-186.962
16-07-2025,proj-050,sku-121,us-central1,375.92,610.94,-61.094
20-02-2025,proj-026,sku-115,australia-southeast1,201.57,1896.19,-189.619
09-08-2025,proj-055,sku-111,asia-south1,114.77,412.43,0
15-03-2025,proj-032,sku-104,asia-south1,235.32,582.43,0
03-04-2026,proj-074,sku-124,europe-west1,645.37,1960.87,0
25-10-2025,proj-049,sku-102,europe-west1,347.75,2444.26,0
27-01-2025,proj-040,sku-118,us-central1,867.72,1944.67,0
02-05-2025,proj-072,NA,us-central1,87.64,493.51,0
11-11-2025,proj-056,NA,us-central1,416.43,744.89,0
07-07-2025,proj-016,sku-101,europe-west1,257.04,1599.21,0
23-11-2025,proj-024,sku-127,us-east4,887.71,2386.82,0
16-01-2026,proj-049,sku-118,us-central1,806.23,2486.66,-248.666
15-05-2026,proj-080,sku-107,us-east4,984.31,1469.01,0
19-03-2026,proj-031,sku-125,europe-west1,119.36,1091.08,0
22-09-2025,proj-075,sku-121,europe-west1,782.27,604.52,0
04-06-2025,proj-027,sku-127,asia-south1,125.95,190.49,-19.049
03-02-2025,proj-020,sku-100,us-east4,155.11,767.95,0
14-09-2025,proj-040,sku-105,europe-west1,39.29,1399.67,-139.967
01-03-2025,proj-005,sku-103,australia-southeast1,464.76,1597.13,0
05-04-2026,proj-067,sku-127,us-east4,125.97,827.11,0
27-10-2025,proj-062,sku-124,europe-west1,348.42,2398.86,0
07-05-2026,proj-055,sku-111,us-east4,276.27,235.87,-23.587
27-03-2025,proj-040,sku-114,europe-west1,976.36,1773.73,0
12-08-2025,proj-022,sku-102,asia-south1,658.3,942.46,0
31-10-2025,proj-050,sku-112,asia-south1,410.52,1948.83,0
08-12-2025,proj-046,sku-122,europe-west1,878.47,2086.85,0
04-02-2026,proj-009,sku-100,us-east4,63.94,1812.85,-181.285
20-05-2025,proj-015,sku-120,europe-west1,334.32,1427.26,0
25-03-2025,proj-032,sku-123,asia-south1,514.64,193.56,0
03-04-2025,proj-064,sku-124,us-east4,53.97,351.87,0
03-09-2025,proj-016,sku-123,asia-south1,145.94,1492.33,0
30-08-2025,proj-031,sku-120,europe-west1,895.06,2411.04,0
09-11-2025,proj-026,sku-121,us-east4,179.71,1323.93,0
29-08-2025,proj-007,sku-127,europe-west1,921.66,2250.75,-225.075
19-05-2025,proj-016,sku-111,europe-west1,96.16,2314.25,0
29-11-2025,proj-002,sku-123,us-central1,888.23,300.33,-30.033
18-10-2025,proj-026,sku-106,australia-southeast1,453.77,1140.54,-114.054
21-03-2025,proj-020,sku-128,us-east4,573.31,1882.04,-188.204
07-12-2025,proj-071,sku-116,europe-west1,281.69,1021.44,-204.288
14-06-2025,proj-039,sku-113,europe-west1,273.41,733.76,-146.752
08-11-2025,proj-049,sku-106,us-east4,492.18,2285.19,0
28-04-2025,proj-053,sku-107,us-east4,355.87,1493.03,0
07-01-2026,proj-056,sku-125,australia-southeast1,77.79,1570.38,-314.076
27-08-2025,proj-023,sku-101,us-central1,353.75,1747.06,-174.706
08-11-2025,proj-039,sku-129,europe-west1,254.78,2432.13,-243.213
31-12-2025,proj-063,sku-109,us-central1,849.65,1538.45,-307.69
04-05-2026,proj-011,sku-129,australia-southeast1,838.54,40.53,-8.106
19-02-2026,proj-051,sku-114,us-east4,141.57,2415.85,-241.585
08-02-2026,proj-074,sku-100,us-central1,730.1,568.1,0
06-02-2025,proj-001,sku-111,australia-southeast1,450.89,2403.48,-240.348
22-01-2026,proj-009,sku-102,us-east4,868.52,992.15,0
09-02-2025,proj-066,sku-125,europe-west1,274.06,2148.01,-214.801
15-05-2026,proj-006,sku-116,australia-southeast1,88.21,1002.6,0
25-03-2025,proj-029,sku-120,asia-south1,800.52,1575.16,0
07-02-2025,proj-011,sku-120,us-central1,868.37,1004.4,0
02-04-2026,proj-016,sku-127,australia-southeast1,840.53,1847.2,0
23-01-2026,proj-047,sku-101,australia-southeast1,329.37,2013.75,0
11-07-2025,proj-016,sku-109,europe-west1,30.96,2121.72,-212.172
16-09-2025,proj-047,sku-116,australia-southeast1,139.7,557.24,0
16-12-2025,proj-004,sku-111,us-east4,919.38,2076.43,0
01-04-2026,proj-005,sku-126,asia-south1,364.13,1009.94,0
19-01-2026,proj-037,sku-101,europe-west1,880.22,1517.26,0
22-12-2025,proj-046,NA,asia-south1,980.82,155.97,0
19-03-2025,proj-077,sku-105,asia-south1,395.77,1499.14,-149.914
14-06-2025,proj-033,sku-100,us-central1,776.47,2061.51,0
26-08-2025,proj-040,sku-120,asia-south1,169.2,707.36,0
14-01-2026,proj-056,sku-108,europe-west1,383.81,1153.93,-230.786
16-06-2025,proj-043,sku-126,asia-south1,705.21,2053.74,0
29-05-2025,proj-069,sku-130,australia-southeast1,207.19,750.73,0
07-01-2025,proj-078,sku-121,asia-south1,319.86,2298.13,-229.813
06-08-2025,proj-038,sku-116,us-east4,563.87,386.19,0
22-05-2025,proj-036,sku-127,europe-west1,691.24,1188.97,0
06-03-2026,proj-036,sku-128,australia-southeast1,356.94,1584.78,0
08-02-2025,proj-032,sku-124,australia-southeast1,376.87,1178.46,-235.692
06-07-2025,proj-013,sku-127,australia-southeast1,109.96,1031.63,-103.163
25-11-2025,proj-080,sku-102,asia-south1,984.06,1591.85,0
11-09-2025,proj-018,sku-109,us-east4,612.27,2220.34,0
09-02-2025,proj-062,sku-130,us-central1,530.37,1656.68,0
30-06-2025,proj-061,sku-107,australia-southeast1,211.43,1560.27,-156.027
08-05-2026,proj-079,sku-103,europe-west1,488.08,1862.79,0
11-05-2026,proj-038,sku-111,us-east4,447.37,1009.99,0
21-09-2025,proj-039,sku-127,australia-southeast1,258.63,43.41,0
10-04-2026,proj-021,sku-121,us-east4,446.33,2347.31,-469.462
01-06-2025,proj-007,sku-121,australia-southeast1,203.61,765.69,-153.138
14-09-2025,proj-008,sku-125,asia-south1,710.25,1920.44,0
27-08-2025,proj-038,sku-104,asia-south1,908.79,1473.31,0
22-06-2025,proj-059,NA,us-east4,2.69,1735.53,0
07-02-2026,proj-068,sku-121,asia-south1,556.3,2044.5,0
03-05-2025,proj-005,sku-127,europe-west1,732.35,1231.44,-123.144
05-04-2026,proj-049,sku-109,australia-southeast1,907.21,85.17,0
13-04-2026,proj-080,sku-100,us-central1,358.48,2408.18,-481.636
02-01-2025,proj-030,sku-130,australia-southeast1,907.16,2007.24,0
13-03-2025,proj-009,sku-109,us-central1,825.57,1605.89,0
06-09-2025,proj-049,sku-129,asia-south1,525.26,2221.76,-222.176
24-01-2025,proj-015,sku-125,europe-west1,257.02,2309.58,0
28-04-2026,proj-028,sku-130,us-central1,652.85,2193.22,-219.322
26-03-2025,proj-010,sku-120,australia-southeast1,260.63,356.05,0
22-02-2025,proj-036,sku-109,asia-south1,348.91,1822.07,-182.207
30-04-2026,proj-013,sku-114,us-central1,467.04,797.41,0
07-01-2026,proj-071,sku-114,australia-southeast1,498.03,105.9,-10.59
15-03-2025,proj-080,sku-107,us-east4,189.23,697.19,0
27-12-2025,proj-052,sku-122,asia-south1,693.83,1636.58,0
22-09-2025,proj-006,sku-114,europe-west1,991.92,2282,0
13-02-2026,proj-014,sku-122,us-east4,243.95,1726.93,0
28-08-2025,proj-021,sku-101,us-central1,554.58,1454.23,0
14-05-2026,proj-063,sku-105,us-east4,454.77,834.27,0
20-09-2025,,sku-115,europe-west1,307.85,553.76,0
23-02-2025,proj-042,sku-118,us-central1,419.84,1378.91,0
02-11-2025,proj-032,sku-118,australia-southeast1,732.75,1209.52,-120.952
07-08-2025,proj-045,sku-118,europe-west1,414.8,1712.93,0
13-01-2026,proj-060,sku-126,asia-south1,506.81,1344.17,0
